# Q [1/A], I, stddev
1.176125000000000087e-01 3.452848596348780368e-03 8.923858040185878070e-04
1.185875000000000123e-01 3.390428409641166926e-03 8.655949366173285291e-04
1.195625000000000160e-01 2.609185818394494510e-03 7.825602117814683002e-04
1.205375000000000196e-01 3.620204318470184816e-03 9.021457145402515419e-04
1.215125000000000094e-01 3.361482818870047563e-03 8.816830130728918035e-04
1.224875000000000130e-01 3.782315396694796873e-03 9.638698430435840630e-04
1.234625000000000167e-01 4.678305434703599296e-03 1.076272606258559493e-03
1.244375000000000064e-01 4.344159468255824955e-03 1.065165320310100354e-03
1.254125000000000101e-01 4.986057795243177201e-03 1.099492141377376477e-03
1.263875000000000137e-01 3.711224899915734326e-03 9.726836373824936923e-04
1.273625000000000174e-01 3.986616032412991679e-03 9.832263440136994933e-04
1.283374999999999932e-01 3.792565524629560626e-03 9.474953052339284316e-04
1.293124999999999969e-01 4.750605953430909502e-03 1.086800165199775479e-03
1.302875000000000005e-01 4.842003690624059782e-03 1.132258574861562785e-03
1.312625000000000042e-01 5.091244438608505396e-03 1.152261830824006508e-03
1.322375000000000078e-01 3.870271694733286739e-03 9.639751852793518100e-04
1.332125000000000115e-01 2.920545126122890862e-03 8.548191602697967177e-04
1.341875000000000151e-01 5.186358635434563762e-03 1.117525377261619586e-03
1.351625000000000187e-01 3.893590463651176638e-03 9.748175351834505089e-04
1.361375000000000224e-01 5.643841494217732846e-03 1.124265777287654323e-03
1.371125000000000260e-01 3.932926259170399334e-03 9.764273380339934640e-04
1.380875000000000019e-01 6.358621813005485915e-03 1.320188272911627892e-03
1.390625000000000056e-01 4.715682771122343617e-03 1.094828548477144725e-03
1.400375000000000092e-01 4.808513432852404464e-03 1.098878365685298413e-03
1.410125000000000128e-01 5.369826175018584113e-03 1.115708280565404220e-03
1.419875000000000165e-01 2.664493770055140296e-03 8.181022984112388836e-04
1.429625000000000201e-01 4.197519623481340591e-03 9.504449676920219414e-04
1.439375000000000238e-01 4.331850137349285527e-03 9.938355105438498056e-04
1.449124999999999996e-01 5.319618995615223861e-03 1.190407488407509195e-03
1.458875000000000033e-01 3.987211247381335089e-03 1.029130607780199928e-03
1.468625000000000069e-01 4.656401199919409269e-03 1.095624748777605578e-03
1.478375000000000106e-01 5.382198682002363802e-03 1.191068081638215056e-03
1.488125000000000142e-01 4.028083625493171158e-03 1.018263171375956549e-03
1.497875000000000179e-01 3.330413352467375982e-03 8.868775395117280439e-04
1.507625000000000215e-01 4.024485276110051010e-03 1.051940672499259094e-03
1.517375000000000251e-01 3.968617622191160377e-03 1.021816597510605273e-03
1.527125000000000288e-01 3.514807812346788362e-03 9.594338740390276647e-04
1.536875000000000047e-01 3.241872771602525172e-03 9.438516114803275269e-04
1.546625000000000083e-01 2.837556044817499731e-03 8.810576259506788539e-04
1.556375000000000119e-01 4.466469829013211199e-03 1.174156644539601797e-03
1.566125000000000156e-01 3.870983758596774956e-03 1.112696286858681381e-03
1.575875000000000192e-01 3.335691749061788728e-03 1.002508387096141210e-03
1.585625000000000229e-01 4.392032827035416420e-03 1.189756465272779219e-03
1.595375000000000265e-01 6.173421511470349697e-03 1.453959270617455855e-03
1.605125000000000024e-01 3.183250619909799590e-03 1.015483363552396271e-03
1.614875000000000060e-01 3.087170770952438800e-03 1.028986025156369355e-03
1.624625000000000097e-01 5.098300484748767222e-03 1.322945416224662659e-03
1.634375000000000133e-01 3.720093599442543617e-03 1.138503708389692302e-03
1.644125000000000170e-01 3.419297698218913637e-03 1.193567360589188695e-03
1.653875000000000206e-01 2.991704843837821644e-03 1.131377544654085972e-03
1.663625000000000242e-01 6.058242173937274447e-03 1.589839578631453742e-03
1.673375000000000279e-01 2.431144505732899669e-03 1.022368824813629784e-03
1.683125000000000038e-01 1.701854165970654578e-03 8.783467542453269033e-04
1.692875000000000074e-01 4.194050492014976886e-03 1.420784530551099604e-03
1.702625000000000111e-01 4.785841325320457085e-03 1.465757921961206422e-03
1.712375000000000147e-01 2.919416538251172564e-03 1.261860073389883211e-03
1.722125000000000183e-01 3.008906543250015712e-03 1.253318832743834620e-03
1.731875000000000220e-01 4.717634107068428839e-03 1.670254780645563522e-03
1.741625000000000256e-01 2.410951585799975955e-03 1.236665035524774385e-03
1.751375000000000015e-01 2.826446727584205378e-03 1.346203196137384572e-03
1.761125000000000052e-01 2.475531373368205709e-03 1.321086858034282475e-03
1.770875000000000088e-01 6.917455692681114161e-03 2.342745817642107042e-03
1.780625000000000124e-01 3.951978308653537712e-03 1.713211246335047053e-03
1.790375000000000161e-01 4.786366568485688443e-03 2.051906579296531793e-03
1.800125000000000197e-01 2.100997722010260020e-03 1.363016754037209722e-03
1.809875000000000234e-01 3.058732483066043967e-03 1.750694369850944480e-03
1.819625000000000270e-01 7.045305775893804037e-03 3.037231372524078904e-03
1.829375000000000306e-01 6.979426228371369070e-03 3.219463165550552966e-03
1.839125000000000065e-01 2.611627143690100662e-03 2.339979749071591491e-03
1.848875000000000102e-01 1.990294580359884373e-03 2.095665526442423536e-03
1.858625000000000138e-01 5.666725684586531621e-03 3.736621360996391500e-03
1.868375000000000175e-01 1.323292669815787775e-02 6.278260396395310590e-03
1.878125000000000211e-01 1.270820604068510903e-03 1.931907945005401257e-03
1.887875000000000247e-01 1.394462338056372784e-03 2.622746433475550178e-03
1.897625000000000284e-01 1.876341928449229077e-03 4.553277275310557010e-03
1.907375000000000043e-01 1.367610957013463057e-03 1.397227689759057701e-02
1.917125000000000079e-01 inf nan
1.926875000000000115e-01 nan nan
1.936625000000000152e-01 nan nan
1.946375000000000188e-01 nan nan
1.956125000000000225e-01 nan nan
1.965875000000000261e-01 nan nan
1.975625000000000298e-01 nan nan
1.985375000000000056e-01 nan nan
1.995125000000000093e-01 nan nan
